"","6872-JK-1","6872-JK-2","6872-JK-3","6872-JK-4","6872-JK-51","6872-JK-52-REPREP","6872-JK-53","6872-JK-54","6872-JK-77","11067-JK-10","11067-JK-11","11067-JK-18","11067-JK-19","11067-JK-20","11067-JK-21","11067-JK-22","11067-JK-5","11067-JK-6","11067-JK-7","11067-JK-8","11067-JK-9","12039-JR-1","12039-JR-10","12039-JR-11","12039-JR-12","12039-JR-13","12039-JR-14","12039-JR-15","12039-JR-16","12039-JR-17","12039-JR-18","12039-JR-19","12039-JR-2","12039-JR-3","12039-JR-4","12039-JR-5","12039-JR-6","12039-JR-7","12039-JR-8","12039-JR-9","11391-JR-1","11391-JR-10","11391-JR-11","11391-JR-12","11391-JR-13","11391-JR-14","11391-JR-15","11391-JR-16","11391-JR-2","11391-JR-3","11391-JR-4","11391-JR-5","11391-JR-6","11391-JR-7","11391-JR-8","11391-JR-9"
"Tas1r3",7.26736374756356,7.2095324981396,7.55943303780906,7.39276313301006,7.33265001312509,7.1039443766552,7.07914181079554,7.4525898178943,7.10445328056923,7.43441614605536,7.4532503104263,7.29752433089628,7.03418715167687,7.27878254472217,7.22836180351048,7.13833936705975,7.27024494169221,7.00643294817277,7.43718283702939,7.41734911417128,7.33975745866937,7.52690673584632,7.42747350440769,7.38767088518743,7.2952072303068,7.46590161269165,7.25418195634007,7.15887407453601,7.05650674275281,7.30620857459494,7.21584660830244,7.27553870920269,7.32743935111414,7.26449451673318,7.17579857882985,7.16893764974025,7.36766412964535,7.06409394091402,7.09582498671125,7.44715938943994,7.29224673623701,7.1726337697122,7.33337728773573,7.15198817990554,7.14754789649147,7.44682226270338,7.22332221372079,7.02368730703049,7.60745578741557,7.40323545666124,7.40712951579571,6.96071322043127,7.41601640470845,7.21085324586731,7.41262032131195,7.23812233304818
"Tbl1x",11.5840102824498,11.7645028099366,11.3881278281593,11.5899992900814,11.516893499668,11.553776314388,11.4426483922522,11.3636415210791,11.470580226353,11.6106844030823,11.4804109657147,11.6025061574371,11.5846616212314,11.4367197379107,11.4810083530567,11.4753686259462,11.4925695010674,11.5614601313688,11.4864708128411,11.490418938247,11.5299609712532,11.3136946378728,11.5159413840817,11.2776537000165,11.4441671785542,11.4803628005625,11.4155577077887,11.5506811032921,11.5628843406735,11.5443051432842,11.6388301971013,11.6549114316134,11.4255196159442,11.5948378963076,11.5618080449786,11.6581978666182,11.4712076323706,11.6385193714486,11.6499137932989,11.4687198345236,11.5251689131246,11.5656755271406,11.2654161973942,11.5376622645479,11.5694751223946,11.5395231316154,11.6349879939463,11.5029304072523,11.453925084768,11.4571607839567,11.4341362393671,11.6580797391559,11.6264793909903,11.6120759701366,11.5184759093142,11.4084809504373
"Tbr1",5.72626705690551,6.06724116529591,6.020827731639,6.19418197485743,5.6412892953627,5.71269682986669,5.71192807606893,5.58260495570077,5.52356939776206,5.90655324860032,5.76406288685851,5.8781807491464,5.80910416562317,5.95463394244117,5.96783732420609,5.65257236313542,5.69736923887206,5.76163243258174,5.64600197278791,5.67163118334727,5.86456247034529,5.84308276186169,6.10927939773781,6.18092919776044,5.7797376100546,5.82673222652105,5.30688745183192,5.84079052180459,5.80366283641284,5.94030493881596,5.82022156086215,5.82681030136252,5.7817705099422,5.7794693445188,5.74958542613888,5.69699851110166,5.64691621410676,5.93002663783527,5.55327504013245,5.74257764294523,5.4974787429508,5.76685496366855,6.15504394589328,6.02679848698512,5.50987516444689,5.66120577720591,5.88710022743458,6.07884158651845,5.75814027304298,5.87910929529365,5.78880068582273,5.89094814298152,5.65302831133363,5.73576788107425,5.676551827851,5.79997732475716
"Tbx2",7.96953539392338,8.02462756616563,8.19304476715596,7.58376491276166,8.414743356833,7.53445575231996,8.2418112126452,8.26992708367232,7.9522954620596,8.21380080359876,8.81764280082758,8.06519450210836,7.96899319763168,8.03681231723151,6.4772956910637,8.37623763958008,7.45877223736084,7.90560073964572,8.05553654830636,8.35719220836826,8.5125286576594,8.29553804733664,8.0779242373538,7.80813530401748,7.83813483432346,8.03401775194595,7.72289739804046,7.61021203619978,8.191610138506,8.20476304488496,8.24536168815238,8.11739079401972,7.93807016654775,8.04397708883549,8.10554893036183,7.91185955835194,8.31979583223872,7.91320789876936,7.62685648505977,8.38357705874309,7.92714025034285,8.24549420052143,8.02587662806296,7.29752595125084,7.57144801980126,7.38752310738543,7.8733763060385,8.0610511870184,8.31564950717553,8.39147297800696,8.28512633947316,8.31534269757563,8.30664983005058,7.7908819650853,8.01570184634691,8.51721564370727
"Tceanc",7.36904009732108,7.49477280783313,7.44470092930022,7.31961883381142,7.6668816130699,7.36348506679635,7.44408194815108,7.57053581027534,7.28984051992224,7.57417862253361,7.3748573361497,7.33922660341614,7.18924270653476,7.35744995064734,7.37390012570953,7.55829593842911,7.38960120398897,7.67743911492317,7.49791268443149,7.4188867237305,7.53295249148005,7.4176840776285,7.35673270776504,7.16619190420451,7.44764307024074,7.44792227239731,7.34751933931376,7.22005345193277,7.32051822996448,7.50925703613129,7.79672048330206,7.52138244738308,7.14833547933907,7.20804731903984,7.5994441396807,7.5679727131897,7.56851471963812,7.55162297849033,7.62146425895579,7.54921724952899,7.42438138906622,7.43075727651161,7.27985142266233,7.41562848710196,7.41186557568556,7.22938076132009,7.55964321119317,7.50792451352429,7.37226534495479,7.35777776161035,7.43942520692527,7.53928856607114,7.7233570289019,7.47703211718385,7.42335136017382,7.45332797974613
"Tcerg1l",6.98902332488602,5.34708939705444,6.66681320701071,6.65801315102433,6.54853248814017,5.21836138368114,7.05463755327192,6.48977026690461,6.72735935972089,6.24384926260727,6.50477338185806,6.63873678812665,6.06073863191498,6.19940969692812,6.3977408977307,6.53175059568816,6.26624877757508,6.41926728459182,6.51998550296902,6.52930033539609,6.62099902020637,5.62377803595068,5.60373904399219,6.23420859316111,5.49318669562787,5.50471314361764,7.46864230694756,6.2014042902419,6.61293367252406,6.29179163163726,7.67180943445984,7.39029694023257,7.10325847073216,6.91945353948173,6.11379697358006,6.39514520254676,5.6933207463942,7.13265002667495,6.2158335756309,6.14030462125447,6.34125939796005,6.02255422171469,5.8717974914406,5.59391955267363,5.59391955267363,5.59391955267363,5.59391955267363,5.80772408444193,6.95891321942932,7.04150418070493,7.44551526287606,6.62375813594791,7.39871960554777,6.7712997830758,7.18109966910449,6.73724363785172
"Tctex1d4",6.22932442648512,5.93546241908,6.0396622148551,6.12983318186032,6.15828005080393,6.34472573208101,6.15572475732081,6.01082354668438,5.22707054762885,6.14386361255261,6.06247505478739,5.74217426966647,5.80880862660007,5.98799258578296,6.23038007088822,6.06044162013632,6.26177506576516,5.9873650127146,5.80115222917625,6.01924744412393,6.20220024353874,6.29665378149904,5.98588664018722,5.94433468061762,6.0267069070412,6.14404356745298,6.04312604915358,5.8246776392306,5.96852510318635,5.8583927878766,6.00271270127222,5.98294274577829,5.92141932313996,6.2294523587655,6.09480367932761,6.11817066924889,6.09848522358657,6.05234788512327,5.99412384518881,5.9006644855672,5.75501635817616,6.02548029926522,6.04195388914536,6.17207469287585,6.23889877483678,6.28191826126815,6.09986102175264,6.10619832075617,5.98968743083197,5.99274311597121,5.99305759121188,6.00676873015269,6.01262351300534,6.05778599396438,5.83614516353797,5.80028795755852
"Tdp1",8.89045416203697,8.9065569851364,8.81145207537018,8.83114515010099,8.70265317426073,8.88411464411177,8.90195686106645,8.83697959933111,8.8324654216692,8.88176125700474,8.95543901891225,8.75915498694605,8.96443922761648,8.66839023776462,8.65946910351916,8.82209853914013,8.82881986378528,8.83092996777868,8.99563487816771,8.93479781675794,8.82943586671868,8.85603200850372,8.64559900325238,8.82544489803996,8.92377254949537,8.97173532773776,8.90115428837783,8.82902402652497,8.88362596540025,8.9778961899476,8.73453034949026,8.94307942171854,8.79982627828102,8.91719805814856,8.7972710028603,8.83066502147335,8.87178999474984,8.70307279803403,8.69001842740366,8.93801810040414,9.00794746994377,8.89490761455142,8.77305097641124,8.67858160178575,8.75822530569797,8.88581121893931,8.78238814925555,8.93137908297757,9.01761721602804,8.72953294080899,8.91219130814308,8.90535548678635,8.80368170324362,8.90332265155003,8.88753162656923,8.6356366661237
"Tdrd5",5.8150923748371,5.61534237952818,5.62572047679566,5.5481601413895,5.59271738130011,5.80152214779828,5.25848793162015,5.73477614286394,5.25848793162015,5.46196170677697,5.60893246324014,5.74075662243966,5.9844829527929,5.61891209700178,5.55898734280065,5.87939582563,5.25958465320653,5.57065236631925,5.56589261945581,5.49126590746721,5.25958465320653,5.33247893312005,5.79968983883639,5.59967922542463,5.56969634794591,5.70105336197873,5.57427600635178,5.74697537864073,5.33247893312005,5.55799921455434,5.79209861931927,5.85240178265066,5.33247893312005,5.54457908434586,5.69441025704405,5.33247893312005,5.33247893312005,5.64585965771878,5.75820721502964,5.5846605942599,5.60300311849882,5.40017154096734,5.46314176533296,5.79060018998207,5.76871872445053,5.49021587785115,5.57902594667459,5.39906835833428,5.75973642519018,5.68577632313083,5.72567671499755,5.50918882904849,5.60631865562896,5.4097891384658,5.63340526558318,5.51004207297984
"Ten1",8.54284091190685,8.29574628949207,8.74919247515969,8.6500656429197,8.67827590662865,8.78345384054419,8.73528840847759,8.71778258930625,8.49571105432674,8.59572237483635,8.49987939170599,8.60340058906781,8.69933939483701,8.55061956864194,8.48887441403444,8.52372200399896,8.75125344120192,8.86111015705323,8.48299071757887,8.6320538782098,8.84217689384936,8.59079444478374,8.82593023599639,8.74529163496732,8.76715482276436,8.64652864746602,8.57278328638368,8.63367104997949,8.59253088293035,8.64665621509143,8.46633180235336,8.54778614969922,8.59473800924301,8.48689846246331,8.69838040011214,8.55870218942411,8.58435567724416,8.75038461763268,8.5991146311213,8.61627631328545,8.59102162128232,8.44441955187542,8.68798139706489,8.61199534169655,8.89057647419665,8.75409377469087,8.63756569078411,8.64046586871489,8.59725765996068,8.44196937400449,8.6774532488893,8.72694662616124,8.5671465271248,8.60634733627219,8.57759617237814,8.58868710159106
"Tex2",11.5416492694306,11.4413948115237,11.5419365758819,11.7757778227213,11.3787792846549,11.4460154912034,11.3835752983037,11.2982393482923,11.8554431153169,11.5122186740788,11.2740352692081,11.5757547760615,11.944509066807,11.3156810221745,11.6003880326209,11.3458088708783,11.7497170627234,11.4674965884283,11.4946256203611,11.3784653420246,11.5583810310717,11.4196978933076,11.5501786661338,11.4579557111815,11.6041338011999,11.4469605781098,11.5602159559935,11.4155741472443,11.4838799594526,11.4779777244078,11.5632426610934,11.6679433214803,11.4678262582396,11.5989637121616,11.5625091968597,11.4619077974827,11.4716213825215,11.6694092016142,11.5016873888738,11.4620267903361,11.6068548805502,11.3852104443156,11.7538066262237,12.0398318834755,11.5304393345919,11.7174664809004,11.6401658797222,11.3907840124596,11.4715019854848,11.3763422415691,11.4393417654377,11.2472924539096,11.1947408501559,11.528478527987,11.4319472287651,11.5352372130359
"Tg",5.82971549695025,5.77650937282983,5.85144539914552,6.37026179157148,6.2319828098826,6.39076623818545,6.03560680093729,6.15444810217989,5.97573607378292,6.35864822971697,6.19967108121229,5.73495854350787,6.10454047475587,6.26531571663232,5.76600175175107,5.86513316671757,6.07692783753802,5.9631390954056,6.03732680761304,6.24850530087824,6.20179477489144,6.45392518387984,6.30497200334314,5.8473441789137,5.99598118009248,5.93818379527031,5.9316565984537,5.88352774137226,5.86016650557543,6.41604284572355,5.90052840492848,6.11505967137723,6.11144194672287,6.16340483825903,6.16322692635824,6.02652940543987,6.25539623421258,5.79390824698506,6.0608024051308,6.07934295727691,5.92506871214164,5.90513446309108,6.00372684238743,5.90647849871636,6.27547319604822,6.09925596789076,5.94089600924755,6.44321437652828,6.0024563687685,5.9700160406571,6.226692554831,6.08652673017223,5.96342302469211,6.28697140169828,6.03921669717407,6.02139949011582
"Tgif2",7.79610492561573,7.6045608178726,8.06156215626857,7.64044927576069,7.74499219617648,7.73782526072685,7.76815701136468,8.01481890371351,7.73093781591421,8.04175274901333,8.09957223922775,7.89435996433497,7.68555975759545,7.62407397044918,7.39438218645583,7.89699763365205,7.93876861470598,7.60996144833968,7.75102104053546,7.78127003423418,7.74815817934058,7.96433235370283,7.87617256354302,7.92392868451127,7.65084847626786,7.8988186207195,7.72754586175474,7.7934763085492,7.78905725523822,7.7972510594996,7.92953172791478,7.82251309654637,7.61659828573163,7.82624545063326,7.78009791916661,7.7923652034542,7.8849786147664,7.6240324356053,7.29336354213689,7.99648241857535,7.87837896700147,7.75936147015523,7.87460066844941,7.1946867420046,7.38420161664427,7.8967618911769,7.70208740142918,7.83785304706974,8.06552267611617,7.83675574723202,7.83239044138463,7.87130502700144,7.81764294376249,7.70895214589568,8.05846594997121,7.90220368855148
"Thrsp",9.67165523411391,6.14112149355032,8.70304026408129,7.71683660617681,9.12730641330898,6.16309773525566,9.16304035446657,9.4139041557422,9.25252496936039,8.16415928897173,8.34112507067005,9.09646107987469,8.27371737601139,8.40418723500803,8.48624445718449,8.03678825566235,8.05533787244696,8.08299692772641,8.93380172173372,8.57365503468304,8.02156198143529,7.00698150440326,5.3368322130031,7.87171917483093,6.0184111610469,5.38882928196542,9.70436949075156,7.99536970420319,7.94237037333782,8.04249583267677,11.6973718752653,10.8017997403737,9.69630719030078,10.679370363962,8.59862603095148,9.88612638068765,7.46030399954674,9.92641391097554,7.73595155923985,7.28790768970759,8.63551422768202,6.80950962098071,6.61389899720148,6.74212740746469,6.20587152679162,6.64446718180394,6.48584240049083,6.5966428292605,10.2653790785203,10.9760499811342,11.2534309578319,8.66416886605881,10.4130958418202,8.47275197138156,10.2155997266007,8.96569778685419
"Tkt",12.1500185262895,11.5295858806801,12.097599834433,12.1410705625304,11.8606343140075,12.0562011444589,12.0391799738777,11.8328505482858,12.3430087743298,12.1035298021642,12.1375750920425,12.0629683070673,12.3145648709103,11.8263766207151,11.9618719975526,11.9808098479114,12.0346774649834,11.9532305679135,11.9252922925993,11.8483504393648,11.9176187752993,11.6800446255283,11.8217800326473,11.8106063364704,11.8111058257311,11.8950394478428,12.0503517819926,11.8533265214669,11.8756631445521,11.7684111860346,12.9342760750168,12.5623040698238,12.1359844672999,12.3395168176886,11.9526364694297,12.1677743567994,11.7218165894519,12.0543922403555,11.749609153671,11.9212321491932,12.0004829585254,11.5644827898911,11.9679404575436,11.8523967902396,12.2464007128997,12.1525860473357,11.8699062544008,12.0291666289012,12.0363187312973,12.2722048806616,12.3619395826141,11.9817707675563,12.1511054667029,11.8902889033014,11.9093887204984,11.8027750789957
"Tm9sf4",11.6526217209014,11.7595012653574,11.6287821450454,11.6829406237825,11.4443181387575,11.5128831290473,11.4975696347398,11.2835885349999,11.5651794238362,11.5424684352903,11.5874862635928,11.5228999232181,11.8341766076433,11.4929001696791,11.5347698625581,11.5190944909832,11.5914417841704,11.597700472173,11.5090173495679,11.4575740796399,11.5136500501074,11.4135057344409,11.5946211271416,11.6344801018322,11.5568978746372,11.5995628266616,11.5634765424055,11.5690396473929,11.6072846777003,11.5249925933114,11.5486523013114,11.6951936208492,11.5625767601893,11.5286734890085,11.546346695545,11.5308496340103,11.5391561294511,11.5816240762241,11.5128574565775,11.5035762349636,11.544803865731,11.4928896344908,11.7244298253677,11.7067435268567,11.524900302376,11.6318640082167,11.6417554720812,11.6654490903736,11.6082225856411,11.5220833978676,11.4416164625731,11.4743332321653,11.4240346779214,11.5812455506881,11.4886602777902,11.4645407413571
"Tmco5",5.27412796901423,5.27412796901423,5.27412796901423,5.56380017878359,5.27412796901423,5.27412796901423,5.27412796901423,5.27412796901423,5.27412796901423,5.2695415290446,5.2695415290446,5.2695415290446,5.4901979078267,5.2695415290446,5.2695415290446,5.49015204292395,5.2695415290446,5.2695415290446,5.2695415290446,5.2695415290446,5.2695415290446,5.23293396106398,5.46730376867832,5.50013425336856,5.23293396106398,5.23293396106398,5.23293396106398,5.23293396106398,5.23293396106398,5.23293396106398,5.46347154218473,5.23293396106398,5.23293396106398,5.44503411228978,5.23293396106398,5.6829425004776,5.23293396106398,5.23293396106398,5.23293396106398,5.23293396106398,5.46862806377832,5.25921188538991,5.25921188538991,5.25921188538991,5.25921188538991,5.25921188538991,5.25921188538991,5.25921188538991,5.59233881036702,5.25921188538991,5.25921188538991,5.25921188538991,5.47029893738136,5.25921188538991,5.25921188538991,5.25921188538991
"Tmem120b",8.26721637099352,7.7190940631555,8.42050625764523,8.17586343789626,8.13398149004039,8.28554427447085,8.27827715687713,8.17728974902606,8.25406114752859,8.22078338178628,8.10372490918396,8.29771361664727,8.31571094511149,8.2284513691983,8.24708050157209,8.25093420995175,7.99569739614431,8.28654300045397,8.03109483683089,8.10872049323993,8.19599060339111,7.85579623550089,7.79407210604796,8.30820222965918,7.97881096428433,8.24271411598666,8.3434309648516,8.2810416399697,8.10046086048617,7.99392344136229,8.9033426508608,8.46378061363851,8.37019425880172,8.46168658008896,7.95606988666376,8.08386417113312,8.09498805572393,8.40241154449681,8.0900983151182,7.88898303255172,7.84859034686577,8.2066536054349,7.9792658130231,7.99140540848492,8.12420196809819,7.94670183642761,8.15281969896832,8.23413541413725,8.20385770150331,8.48460056383597,8.57262330998135,8.09955554420569,8.64285371433424,7.84637349054015,8.32233394003802,8.38728799546968
"Tmem121b",5.99435329913934,5.60134820649484,5.69365888577565,5.65346982473944,5.86635374604815,5.88553376961417,5.78675922096717,5.87245997909581,5.2444937585868,5.77611554128007,5.73613100930892,6.04192537187404,5.62471946724738,5.60259828067551,5.87449330853133,5.46388135075961,5.61267524655707,5.82245586833921,5.7262380399051,5.85236686834636,5.66430723445726,6.03466603923787,5.56706105994532,5.6133166283524,5.90175904253565,5.60454896604295,5.91441208731206,5.76987760715694,5.73274992176519,5.46149481861855,5.63443464034459,5.63957059834969,5.71085759529455,5.86778707733295,5.74649814581636,5.90764463135662,5.57600329945911,5.67829913402796,5.58399835276849,5.98504070081239,6.03069987384262,5.74071088090245,5.75043110680204,5.91741257527746,5.53388881174588,5.61702826314655,5.70583833196999,5.61416606703107,5.83706563412025,5.81258870842623,5.85248910029295,5.7692232721211,5.67704195863262,5.85931717838656,5.70056547515,5.31207621186139
"Tmem131",11.8897913945263,12.0706279222776,11.9399967090993,12.0255818281203,11.8718695286698,11.8488293481421,11.9238813598267,11.8260637318,12.1678871666694,11.9216495945465,11.9863625180417,12.0817621524277,11.9275672997111,11.9160766067413,11.8920818039029,11.9800746784399,11.9174226035397,11.9728495405833,11.991962999384,11.9289238640224,11.9026383241682,11.9103402251903,11.9524108552726,12.1033792688139,11.910912042047,11.9902951391239,11.9028082804683,12.0245024995835,11.9286992357458,12.0659588964227,11.9211874009453,11.9655139550097,11.8488335607484,11.9272988588725,11.9490877984426,11.9739705841717,11.9174719414637,11.9283374304422,11.9569511932896,11.9027131443352,11.9345426255628,12.0392128848651,11.7183774270858,11.9390226999785,12.0478801815812,12.0298713073099,12.0270068908508,12.1064135199085,11.8687507813566,11.8673206183297,11.914980240016,11.9280653721991,11.9242589532533,11.9214072075784,11.9627694254284,11.9959491787076
"Tmem171",6.33260617322995,6.48496051433221,5.93312486825961,6.05853410737299,6.05839112950069,6.39682040870808,6.39538945326786,6.20498012423731,5.96475980560093,6.08038434686436,6.12468205665601,6.05517294218298,6.20225044240106,6.10195239325918,6.1658681346308,6.07187702914335,6.54846268227007,6.09808111316956,6.33753560499667,6.34296226730708,6.31019309979835,6.2977081562698,6.30995018383488,6.03611454168934,6.21236761691916,6.34132908462092,6.32394824005704,6.17497281160741,6.40301795260992,6.06543390355922,6.31181777009916,6.14828766241427,6.02326241683791,6.05747640705333,6.29554782998876,6.18392051448378,6.27436607841607,6.16644593431648,6.12157768575901,6.1148735545394,6.12710838283433,6.46577141726612,6.35434470289438,5.9054151140857,6.11977318905382,6.15179724802739,6.19770955260635,6.21735547229932,6.49254957360474,6.10086477993556,5.84049163910119,6.20337553322333,6.08102912909127,6.30931659497076,6.37703504384968,6.30862544406205
"Tmem179",7.0136281623815,5.20378281333006,6.71387859341055,6.31777285347561,6.69888231824895,5.268546408482,6.69889325137707,6.88003128053904,7.22386119353535,6.10505735897663,6.30708144926879,6.58622932820976,6.68550554879513,6.56815630176408,6.31695663331562,6.41674526946021,6.40694832426648,6.10505735897663,6.71428776446498,6.62091673898822,6.52609375655363,5.59551308594271,5.14424216002916,6.0415159074991,5.34281575966421,4.93800610266998,7.6534212349993,6.28974331589759,6.16856709766096,6.01966784693818,8.5749191812525,7.72773428137776,7.19425187325924,7.62088789816727,6.24215702234825,6.66036199584789,5.75607484723674,7.58464327288304,5.89811753023436,6.03249965507202,6.18170142487386,5.77834605260968,5.8451532607419,5.65543489429197,5.40679836580125,5.77994157844476,5.72863488756527,5.40679836580125,7.02329790236348,7.60142063091461,7.69921737708806,6.70131601430965,7.75292798601046,6.3437851886631,7.40185134869739,6.83875583254353
"Tmem231",7.84647796748808,8.13514823335751,7.80769712991216,8.08018006614327,7.70396905143096,7.66830139241782,7.59740840756126,7.6760477911014,7.95585312881787,7.74975557241226,7.71296855507457,8.00356043039406,7.94398882823191,7.66596770575601,7.90318658638834,7.74080406177947,7.67452962324733,7.83383265974938,7.87656036397572,7.85563055083171,8.00065928646638,7.38421887385396,7.856688654713,8.27393149546491,7.81553634664643,7.95093102950419,7.84126062967625,8.07611369708862,7.83284845613567,7.85124712461315,7.84788898945006,7.65625299185234,7.47102533419514,7.74325515054706,7.79680931018287,7.95645033090979,7.89282045058634,7.84052409726087,7.87334860722184,7.81113511858379,7.61506034854639,7.84978298082858,7.96517988316787,8.05841066965399,7.85494347791818,7.83760209664818,8.05117399871602,8.04533935109027,7.74064137004215,7.7515228372004,7.65329350353286,8.0109037396188,7.62924986255548,7.74183132582337,7.58207213349808,7.89491805356887
"Tmem248",10.9074349400948,11.0322658299738,10.8770868204837,11.1445145050904,10.8431263020544,10.9395925329847,10.8551134338832,10.7055727849372,11.1521431187295,10.9790580204123,10.9720705107036,10.9111629571296,11.0188606874074,10.920254070918,10.9691316764498,10.9502815203078,10.9474830236778,10.9226431787188,10.9107557481006,10.8991237149645,10.8749752488521,10.8947103659662,11.0154325040061,10.8724334443756,11.0352863014589,10.9674637451387,10.9507802556454,10.9679934134351,10.9606980652769,10.8881331793581,10.9441071431659,10.936635329639,10.9811479815337,10.9646931335065,10.9369530988225,10.9297771525596,10.8247129969307,10.8965043219309,10.9664344760996,10.9194536574177,10.9042237635662,10.8109903171086,10.8118848315808,11.1401742527966,11.0899606902022,10.9348249604554,10.9479823093704,11.0013118949034,10.8906099136905,10.8889725197687,10.8240122960469,10.9320100510694,10.7819562920202,11.0972637851821,10.9198607744271,11.0583618246682
"Tmem253",6.529563132524,6.62266990155113,6.66693953888437,6.27480319760124,6.58152446878681,6.20598001238423,6.50729638650524,6.52472229562917,6.41289150306846,6.45839585149272,6.73419352565834,6.42555157206527,6.60514872768556,6.52140426582235,6.59465640331904,6.56772491787589,6.53295961406521,6.25143143055548,6.51054214960922,6.37572663278186,6.19078549164862,6.25149491203553,6.559272963386,6.52503198161406,6.37244887483522,6.4444390096671,6.53253365665618,6.52340217408249,6.39680301238984,6.39175351925186,6.63414983601578,6.64995288567556,6.61159310342905,6.41086711723206,6.5041332465879,6.55409308402066,6.38716181637762,6.41744980444946,6.53167313396297,6.43523679074826,6.46247252112098,6.47131981423219,6.56965668944159,6.54661317718262,6.56192790745007,6.43713632610356,6.59264064945863,6.38729763223261,6.74322000171325,6.53912508044333,6.61977251992703,6.23618558477677,6.45243939304633,6.43665698962606,6.13086164271594,6.50403484730178
"Tmem45b",7.67653524840388,5.5851619042948,7.09629163549391,6.72641277831067,6.9168229567162,5.64691274046109,7.21823495239001,7.49618045600928,7.09140859982084,6.49841450174248,6.58151019047905,6.86432900814066,6.78754077731645,6.94820651650928,7.1067486153083,6.78743939444349,6.96627483683684,6.91462918330561,6.9052678536604,6.81189682818364,6.76635732327472,5.4873267497201,5.0118088746921,6.15850379444895,5.3495157761121,5.24174284798832,8.41196243398705,6.6044807120769,7.22691211272432,6.60777356161142,8.91310310415003,8.40118080975441,8.06400635926153,7.70673868945012,6.73268902406574,7.2340083193327,5.75669205895507,8.12500645814938,6.43910559228062,6.26358318414061,6.50920090117492,5.5828651453485,5.85856500232198,5.64091280544539,6.08598454564677,5.58446067118359,6.08129048187952,5.77393689127397,7.98987193505375,8.14794563948204,8.69135533025391,6.90505277734702,8.60428037857237,6.87325649410502,7.74512818269766,7.1773795238148
"Tmprss5",5.70719506678643,6.01398951282961,6.25813726026345,5.85433420809508,5.96043944170305,6.04999842263655,6.24222845031752,6.47757118165539,5.15059062356948,5.89747285000066,6.03016332297914,6.00192416468839,5.67167406334002,6.1464164300022,5.59800380017421,6.0748394939625,5.86804278066445,5.85023044945455,6.22944958032847,6.29523753266903,5.95585775554513,5.98701706343077,5.99071750728307,5.64982164884942,5.96650529861124,6.1483262038549,5.86676311150497,6.0416461864809,6.19685972954632,5.9918524640496,5.70165967040741,5.80219951359438,6.19809016336594,5.78452431628389,6.06370865903749,6.1300065425136,6.26736915430109,5.77177633337888,5.78825132627506,6.05014946159496,5.82734734588492,6.6129441897472,5.66190143851297,6.44226136836746,6.04871534312962,5.68109443606097,5.97256676567588,5.89170672544807,5.79838737022219,5.85372834743782,6.00567333367664,5.97583861120029,6.05864599782493,5.85337089064153,5.78277861291772,6.02545552166348
"Tnfaip8l1",7.68457225535967,7.61482369710271,7.94478798786998,7.56255966019283,7.64926503460142,7.56931539577313,7.6804506886106,7.9438140362374,7.32663126365859,7.73328512403459,7.79395102524695,7.83638625648637,7.4000450766773,7.80806968480228,7.37019722964659,7.61975188639175,7.55692568874675,7.51394987937811,7.8334751837071,7.75115420981513,7.75110211427557,8.1919402906857,7.5576801902702,7.57103906691225,7.57270520678881,7.64401685416372,7.60967289300094,7.7199439267342,7.60046331015741,7.62728937702358,7.62662256511116,7.57476277700135,7.60545172648193,7.55677049439441,7.54151157053912,7.75754466100258,7.79318058777154,7.39782734348836,7.73549192349737,7.93254972038878,7.63773097726965,7.66475854558386,7.91952426061715,7.29945767178687,7.87652741868631,7.48733148445313,7.40975478345773,7.75183102441528,7.66538620396157,7.71971850304449,7.74425594724379,7.77332387735442,7.60258918844052,7.81949677501381,7.70465538926269,7.54804909502002
"Tnk2os",6.08380673488584,6.26193760762282,6.29056808599228,6.22620707266648,6.17156932102951,5.92487306884787,6.2268152399427,6.35938879109109,6.02403466122843,6.28061021764712,6.44245941971378,6.00411716298684,5.94665700314201,6.03994716757028,6.28113650639668,6.2227351728495,6.11698785045089,6.05005101197841,6.27974677761643,6.08711232157886,6.34070683247854,6.42622935018856,6.28038513811145,6.04568521640381,6.12805744282739,6.1791999749409,6.28594351562765,5.96606753461569,6.13896465819069,6.24299188333646,6.10406323705841,6.0525037799739,6.1904273505045,6.29181412487743,6.1961542151138,5.84647598998169,6.55056017607556,6.0132528181996,6.16090879627408,6.21307158467987,6.06756585158209,6.11383795951945,6.20004124042669,6.30317830677226,5.8389315817723,6.11759456938672,5.89366971116884,6.13306471913007,6.19829357358971,6.57035718420017,6.39791656253707,6.00117259237233,6.24988509939312,6.20161726389838,5.95386255937417,6.54870115075574
